chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr12	122020167	122021365	intergenic|chr12:122020167-122021365	KNTC1	123011808	NEU	0.019160
chr12	122020167	122021365	intergenic|chr12:122020167-122021365	SNRNP35	123942650	NEU	0.019255
chr12	122020167	122021365	intergenic|chr12:122020167-122021365	ATP6V0A2	124196864	NEU	0.013644
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	PXN	120703574	NEU	0.014497
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	MLEC	121124926	NEU	0.013851
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	KDM2B	122018920	NEU	0.078940
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	WDR66	122356462	NEU	0.018328
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	LOC100506691	122501195	NEU	0.015385
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	RSRC2	123011560	NEU	0.019528
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	KNTC1	123011808	NEU	0.019528
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	SNRNP35	123942650	NEU	0.019635
chr12	122028016	122029349	intergenic|chr12:122028016-122029349	ATP6V0A2	124196864	NEU	0.013914
chr12	122062432	122063229	intergenic|chr12:122062432-122063229	ORAI1	122064454	NEU	0.045002
chr12	122068696	122069196	genic|chr12:122068696-122069196	ORAI1	122064454	NEU	0.020691
chr12	122070911	122071642	genic|chr12:122070911-122071642	ORAI1	122064454	NEU	0.043363
chr12	122096535	122097460	genic|chr12:122096535-122097460	MORN3	122107560	NEU	0.095559
chr12	122101576	122102219	genic|chr12:122101576-122102219	MORN3	122107560	NEU	0.043419
chr12	122110132	122110833	intergenic|chr12:122110132-122110833	MORN3	122107560	NEU	0.030451
chr12	122116539	122117106	intergenic|chr12:122116539-122117106	MORN3	122107560	NEU	0.013496
chr12	122124673	122125249	intergenic|chr12:122124673-122125249	KDM2B	122018920	NEU	0.012166
chr12	122124673	122125249	intergenic|chr12:122124673-122125249	ORAI1	122064454	NEU	0.012402
chr12	122147756	122148371	intergenic|chr12:122147756-122148371	TMEM120B	122150657	NEU	0.019662
chr12	122219696	122220339	genic|chr12:122219696-122220339	RHOF	122231594	NEU	0.020963
chr12	122224256	122224756	genic|chr12:122224256-122224756	RHOF	122231594	NEU	0.014878
chr12	122232619	122233444	genic|chr12:122232619-122233444	RHOF	122231594	NEU	0.077471
chr12	122234882	122235519	genic|chr12:122234882-122235519	RHOF	122231594	NEU	0.059293
chr12	122237620	122238444	genic|chr12:122237620-122238444	RHOF	122231594	NEU	0.092571
chr12	122238640	122239233	genic|chr12:122238640-122239233	RHOF	122231594	NEU	0.068227
chr12	122248609	122250900	genic|chr12:122248609-122250900	SIRT4	120740123	NEU	0.015058
chr12	122248609	122250900	genic|chr12:122248609-122250900	SPPL3	121342155	NEU	0.012014
chr12	122248609	122250900	genic|chr12:122248609-122250900	XLOC_009911	121342497	NEU	0.012014
chr12	122248609	122250900	genic|chr12:122248609-122250900	LINC01089	122241390	NEU	0.170722
chr12	122248609	122250900	genic|chr12:122248609-122250900	SETD1B	122242637	NEU	0.170724
chr12	122248609	122250900	genic|chr12:122248609-122250900	CLIP1-AS1	122880088	NEU	0.015840
chr12	122277245	122277849	genic|chr12:122277245-122277849	PSMD9	122326636	NEU	0.012809
chr12	122321109	122321609	intergenic|chr12:122321109-122321609	PSMD9	122326636	NEU	0.012288
chr12	122353546	122354829	genic|chr12:122353546-122354829	WDR66	122356462	NEU	0.043783
chr12	122467408	122468147	genic|chr12:122467408-122468147	BCL7A	122459791	NEU	0.020930
chr12	122469239	122469928	genic|chr12:122469239-122469928	BCL7A	122459791	NEU	0.031476
chr12	122492148	122492648	genic|chr12:122492148-122492648	LOC100506691	122501195	NEU	0.024581
chr12	122501816	122502388	genic|chr12:122501816-122502388	LOC100506691	122501195	NEU	0.040235
chr12	122502567	122503631	genic|chr12:122502567-122503631	LOC100506691	122501195	NEU	0.054831
chr12	122502567	122503631	genic|chr12:122502567-122503631	MLXIP	122516633	NEU	0.012326
chr12	122607375	122608173	genic|chr12:122607375-122608173	LRRC43	122652265	NEU	0.021716
chr12	122675263	122675860	genic|chr12:122675263-122675860	B3GNT4	122688227	NEU	0.016469
chr12	122707879	122708486	genic|chr12:122707879-122708486	B3GNT4	122688227	NEU	0.012228
chr12	122870187	122870687	genic|chr12:122870187-122870687	CLIP1-AS1	122880088	NEU	0.015557
chr12	122883991	122885446	genic|chr12:122883991-122885446	CLIP1-AS1	122880088	NEU	0.110494
chr12	123259657	123260157	genic|chr12:123259657-123260157	CCDC62	123259055	NEU	0.024298
chr12	123372666	123373858	genic|chr12:123372666-123373858	VPS37B	123380712	NEU	0.016348
chr12	123376023	123376715	genic|chr12:123376023-123376715	VPS37B	123380712	NEU	0.023221
chr12	123394027	123394945	intergenic|chr12:123394027-123394945	VPS37B	123380712	NEU	0.019222
chr12	123589798	123590431	genic|chr12:123589798-123590431	PITPNM2	123594975	NEU	0.038303
chr12	123596154	123596816	intergenic|chr12:123596154-123596816	PITPNM2	123594975	NEU	0.053004
chr12	123599881	123600381	intergenic|chr12:123599881-123600381	PITPNM2	123594975	NEU	0.022974
chr12	123603295	123603795	intergenic|chr12:123603295-123603795	PITPNM2	123594975	NEU	0.040359
chr12	123753719	123756007	genic|chr12:123753719-123756007	CLIP1	122907116	NEU	0.021593
chr12	123753719	123756007	genic|chr12:123753719-123756007	CCDC92	124457532	NEU	0.018725
chr12	123753719	123756007	genic|chr12:123753719-123756007	RFLNA	124457730	NEU	0.018727
chr12	123753719	123756007	genic|chr12:123753719-123756007	ZNF664	124457761	NEU	0.018727
chr12	123753719	123756007	genic|chr12:123753719-123756007	SCARB1	125348519	NEU	0.018932
chr12	123848011	123849054	genic|chr12:123848011-123849054	P2RX4	121647663	NEU	0.014495
chr12	123848011	123849054	genic|chr12:123848011-123849054	PITPNM2	123594975	NEU	0.012838
chr12	123848011	123849054	genic|chr12:123848011-123849054	TCTN2	124155659	NEU	0.015771
chr12	123848011	123849054	genic|chr12:123848011-123849054	ATP6V0A2	124196864	NEU	0.014345
chr12	123869175	123869675	genic|chr12:123869175-123869675	KMT5A	123868662	NEU	0.016637
chr12	123873004	123873867	genic|chr12:123873004-123873867	KMT5A	123868662	NEU	0.018060
chr12	123873004	123873867	genic|chr12:123873004-123873867	SNRNP35	123942650	NEU	0.018916
chr12	123874047	123874970	genic|chr12:123874047-123874970	KMT5A	123868662	NEU	0.014636
chr12	123874047	123874970	genic|chr12:123874047-123874970	SNRNP35	123942650	NEU	0.015330
chr12	123933639	123934139	intergenic|chr12:123933639-123934139	RILPL2	123921280	NEU	0.021188
chr12	124055705	124056367	intergenic|chr12:124055705-124056367	LOC101927415	124068874	NEU	0.028417
chr12	124055705	124056367	intergenic|chr12:124055705-124056367	TMED2	124069075	NEU	0.028417
chr12	124066594	124067094	genic|chr12:124066594-124067094	LOC101927415	124068874	NEU	0.036651
chr12	124066594	124067094	genic|chr12:124066594-124067094	TMED2	124069075	NEU	0.036652
chr12	124997166	124998465	genic|chr12:124997166-124998465	ATP6V0A2	124196864	NEU	0.012792
chr12	124997166	124998465	genic|chr12:124997166-124998465	NCOR2	125052010	NEU	0.014061
chr12	125002594	125003825	genic|chr12:125002594-125003825	WDR66	122356462	NEU	0.016310
chr12	125002594	125003825	genic|chr12:125002594-125003825	MLXIP	122516633	NEU	0.013476
chr12	125002594	125003825	genic|chr12:125002594-125003825	CCDC92	124457532	NEU	0.016007
chr12	125002594	125003825	genic|chr12:125002594-125003825	RFLNA	124457730	NEU	0.016010
chr12	125002594	125003825	genic|chr12:125002594-125003825	ZNF664	124457761	NEU	0.016010
chr12	125002594	125003825	genic|chr12:125002594-125003825	NCOR2	125052010	NEU	0.032086
chr12	125041543	125042619	genic|chr12:125041543-125042619	NCOR2	125052010	NEU	0.032484
chr12	125053072	125054001	intergenic|chr12:125053072-125054001	NCOR2	125052010	NEU	0.027775
chr12	125382693	125383460	intergenic|chr12:125382693-125383460	UBC	125399587	NEU	0.018689
chr12	125389019	125389777	intergenic|chr12:125389019-125389777	UBC	125399587	NEU	0.014436
chr12	125391066	125391954	intergenic|chr12:125391066-125391954	UBC	125399587	NEU	0.015545
chr12	125400903	125402477	intergenic|chr12:125400903-125402477	COX6A1	120875892	NEU	0.019705
chr12	125400903	125402477	intergenic|chr12:125400903-125402477	LOC101927415	124068874	NEU	0.017201
chr12	125400903	125402477	intergenic|chr12:125400903-125402477	TMED2	124069075	NEU	0.017202
chr12	125400903	125402477	intergenic|chr12:125400903-125402477	UBC	125399587	NEU	0.089910
chr12	125400903	125402477	intergenic|chr12:125400903-125402477	AACS	125549912	NEU	0.030280
chr12	125405712	125406763	intergenic|chr12:125405712-125406763	UBC	125399587	NEU	0.027192
chr12	125408359	125408859	intergenic|chr12:125408359-125408859	UBC	125399587	NEU	0.013972
chr12	125411546	125412940	intergenic|chr12:125411546-125412940	UBC	125399587	NEU	0.035275
chr12	125411546	125412940	intergenic|chr12:125411546-125412940	TMEM132D	130388212	NEU	0.015018
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	DNAH10	124247041	NEU	0.012812
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	NCOR2	125052010	NEU	0.012490
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	SCARB1	125348519	NEU	0.051075
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	DHX37	125473667	NEU	0.016625
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	BRI3BP	125478193	NEU	0.016634
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	AACS	125549912	NEU	0.016957
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	TMEM132B	125811161	NEU	0.015551
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	LINC00943	127221552	NEU	0.043506
chr12	125423503	125425582	intergenic|chr12:125423503-125425582	LOC440117	127359236	NEU	0.014337
chr12	125533713	125534468	intergenic|chr12:125533713-125534468	DHX37	125473667	NEU	0.016520
chr12	125533713	125534468	intergenic|chr12:125533713-125534468	BRI3BP	125478193	NEU	0.016529
chr12	125533713	125534468	intergenic|chr12:125533713-125534468	AACS	125549912	NEU	0.062131
chr12	125667633	125668692	intergenic|chr12:125667633-125668692	TMEM132B	125811161	NEU	0.030758
chr12	125667633	125668692	intergenic|chr12:125667633-125668692	LINC00943	127221552	NEU	0.013717
chr12	125667633	125668692	intergenic|chr12:125667633-125668692	LOC440117	127359236	NEU	0.016912
chr12	125668989	125671178	intergenic|chr12:125668989-125671178	DHX37	125473667	NEU	0.014237
chr12	125668989	125671178	intergenic|chr12:125668989-125671178	BRI3BP	125478193	NEU	0.014245
chr12	125668989	125671178	intergenic|chr12:125668989-125671178	AACS	125549912	NEU	0.014522
chr12	125668989	125671178	intergenic|chr12:125668989-125671178	TMEM132B	125811161	NEU	0.049886
chr12	125668989	125671178	intergenic|chr12:125668989-125671178	LINC00943	127221552	NEU	0.014644
chr12	125668989	125671178	intergenic|chr12:125668989-125671178	LOC440117	127359236	NEU	0.013817
chr12	125798251	125799826	intergenic|chr12:125798251-125799826	TMEM132B	125811161	NEU	0.012184
chr12	125813545	125815043	genic|chr12:125813545-125815043	DHX37	125473667	NEU	0.043121
chr12	125813545	125815043	genic|chr12:125813545-125815043	BRI3BP	125478193	NEU	0.043144
chr12	125813545	125815043	genic|chr12:125813545-125815043	TMEM132B	125811161	NEU	0.130584
chr12	125813545	125815043	genic|chr12:125813545-125815043	LOC440117	127359236	NEU	0.045510
chr12	125815088	125816041	genic|chr12:125815088-125816041	DHX37	125473667	NEU	0.016179
chr12	125815088	125816041	genic|chr12:125815088-125816041	BRI3BP	125478193	NEU	0.016188
chr12	125815088	125816041	genic|chr12:125815088-125816041	TMEM132B	125811161	NEU	0.048997
chr12	125815088	125816041	genic|chr12:125815088-125816041	LOC440117	127359236	NEU	0.017078
chr12	127210934	127211434	intergenic|chr12:127210934-127211434	LINC00943	127221552	NEU	0.018857
chr12	127212184	127212684	intergenic|chr12:127212184-127212684	LINC00943	127221552	NEU	0.014170
chr12	127218960	127219833	genic|chr12:127218960-127219833	LINC00943	127221552	NEU	0.032669
chr12	127226672	127227493	genic|chr12:127226672-127227493	LINC00943	127221552	NEU	0.064382
chr12	127232024	127232524	genic|chr12:127232024-127232524	LINC00943	127221552	NEU	0.029889
chr12	128743976	128744476	intergenic|chr12:128743976-128744476	TMEM132C	128751947	NEU	0.069796
chr12	128752521	128753461	genic|chr12:128752521-128753461	TMEM132C	128751947	NEU	0.105308
chr12	128753570	128754070	genic|chr12:128753570-128754070	TMEM132C	128751947	NEU	0.063790
chr12	129281687	129282351	genic|chr12:129281687-129282351	SLC15A4	129308541	NEU	0.014830
chr12	129453683	129455419	genic|chr12:129453683-129455419	SLC15A4	129308541	NEU	0.012154
chr12	130356025	130358809	genic|chr12:130356025-130358809	SLC15A4	129308541	NEU	0.022508
chr12	130356025	130358809	genic|chr12:130356025-130358809	TMEM132D	130388212	NEU	0.029476
chr12	130356025	130358809	genic|chr12:130356025-130358809	FZD10-AS1	130646223	NEU	0.012743
chr12	130356025	130358809	genic|chr12:130356025-130358809	FZD10	130647003	NEU	0.012742
chr12	130386629	130387129	genic|chr12:130386629-130387129	TMEM132D	130388212	NEU	0.030882
chr12	130395918	130396418	intergenic|chr12:130395918-130396418	TMEM132D	130388212	NEU	0.018575
chr12	130399085	130399585	intergenic|chr12:130399085-130399585	TMEM132D	130388212	NEU	0.018020
chr12	130511074	130511574	intergenic|chr12:130511074-130511574	LOC100190940	130526887	NEU	0.058200
chr12	130516074	130516574	intergenic|chr12:130516074-130516574	LOC100190940	130526887	NEU	0.059395
chr12	130529250	130530481	intergenic|chr12:130529250-130530481	LOC100190940	130526887	NEU	0.142560
chr12	130537924	130539115	intergenic|chr12:130537924-130539115	LOC100190940	130526887	NEU	0.024783
chr12	130642443	130643698	genic|chr12:130642443-130643698	FZD10-AS1	130646223	NEU	0.041015
chr12	130642443	130643698	genic|chr12:130642443-130643698	FZD10	130647003	NEU	0.041013
chr12	130649406	130650234	genic|chr12:130649406-130650234	FZD10-AS1	130646223	NEU	0.018414
chr12	130649406	130650234	genic|chr12:130649406-130650234	FZD10	130647003	NEU	0.018413
chr12	130998243	130999140	genic|chr12:130998243-130999140	RIMBP2	131002410	NEU	0.029626
chr12	131005956	131007062	intergenic|chr12:131005956-131007062	RIMBP2	131002410	NEU	0.136735
chr12	131011307	131011807	intergenic|chr12:131011307-131011807	RIMBP2	131002410	NEU	0.110677
chr12	131200374	131202040	intergenic|chr12:131200374-131202040	SLC15A4	129308541	NEU	0.016791
chr12	131200374	131202040	intergenic|chr12:131200374-131202040	RIMBP2	131002410	NEU	0.014997
chr12	131200374	131202040	intergenic|chr12:131200374-131202040	STX2	131323819	NEU	0.015057
chr12	131200374	131202040	intergenic|chr12:131200374-131202040	GALNT9	132690573	NEU	0.016289
chr12	131236932	131237792	intergenic|chr12:131236932-131237792	TMEM132D	130388212	NEU	0.019676
chr12	131236932	131237792	intergenic|chr12:131236932-131237792	RIMBP2	131002410	NEU	0.016506
chr12	131236932	131237792	intergenic|chr12:131236932-131237792	RAN	131356538	NEU	0.017707
chr12	131236932	131237792	intergenic|chr12:131236932-131237792	ULK1	132379278	NEU	0.018777
chr12	131248646	131250055	intergenic|chr12:131248646-131250055	RAN	131356538	NEU	0.015927
chr12	131248646	131250055	intergenic|chr12:131248646-131250055	EP400	132434464	NEU	0.012014
chr12	131260349	131261851	intergenic|chr12:131260349-131261851	RIMBP2	131002410	NEU	0.013412
chr12	131337830	131338439	intergenic|chr12:131337830-131338439	STX2	131323819	NEU	0.113290
chr12	131337830	131338439	intergenic|chr12:131337830-131338439	RAN	131356538	NEU	0.017586
chr12	131443296	131443796	genic|chr12:131443296-131443796	ADGRD1	131438451	NEU	0.043353
chr12	131479824	131480324	genic|chr12:131479824-131480324	LACAT8	131478521	NEU	0.058695
chr12	131487431	131488870	genic|chr12:131487431-131488870	ADGRD1	131438451	NEU	0.012943
chr12	131487431	131488870	genic|chr12:131487431-131488870	LACAT8	131478521	NEU	0.153677
chr12	131588639	131589885	genic|chr12:131588639-131589885	RAN	131356538	NEU	0.017822
chr12	131588639	131589885	genic|chr12:131588639-131589885	ADGRD1	131438451	NEU	0.016614
chr12	131863915	131866503	intergenic|chr12:131863915-131866503	FZD10-AS1	130646223	NEU	0.016755
chr12	131863915	131866503	intergenic|chr12:131863915-131866503	FZD10	130647003	NEU	0.016759
chr12	131863915	131866503	intergenic|chr12:131863915-131866503	PUS1	132413812	NEU	0.017412
chr12	132049413	132050818	intergenic|chr12:132049413-132050818	ULK1	132379278	NEU	0.012018
chr12	132102542	132103246	intergenic|chr12:132102542-132103246	ADGRD1	131438451	NEU	0.012713
chr12	132106204	132107211	intergenic|chr12:132106204-132107211	ADGRD1	131438451	NEU	0.012761
chr12	132207944	132208444	genic|chr12:132207944-132208444	SFSWAP	132195631	NEU	0.045791
chr12	132313748	132314391	genic|chr12:132313748-132314391	MMP17	132312937	NEU	0.060257
chr12	132314431	132315860	genic|chr12:132314431-132315860	ADGRD1	131438451	NEU	0.014445
chr12	132314431	132315860	genic|chr12:132314431-132315860	MMP17	132312937	NEU	0.153925
chr12	132318273	132319184	genic|chr12:132318273-132319184	MMP17	132312937	NEU	0.044750
chr12	132347047	132348310	intergenic|chr12:132347047-132348310	MMP17	132312937	NEU	0.013009
chr12	132347047	132348310	intergenic|chr12:132347047-132348310	ULK1	132379278	NEU	0.022449
chr12	132347047	132348310	intergenic|chr12:132347047-132348310	PUS1	132413812	NEU	0.017015
chr12	132379829	132381274	genic|chr12:132379829-132381274	ULK1	132379278	NEU	0.022239
chr12	132379829	132381274	genic|chr12:132379829-132381274	PUS1	132413812	NEU	0.027381
chr12	132379829	132381274	genic|chr12:132379829-132381274	EP400	132434464	NEU	0.016143
chr12	132474260	132476269	genic|chr12:132474260-132476269	RAN	131356538	NEU	0.036957
chr12	132474260	132476269	genic|chr12:132474260-132476269	ADGRD1	131438451	NEU	0.015437
chr12	132474260	132476269	genic|chr12:132474260-132476269	LACAT8	131478521	NEU	0.013610
chr12	132474260	132476269	genic|chr12:132474260-132476269	ULK1	132379278	NEU	0.015829
chr12	132474260	132476269	genic|chr12:132474260-132476269	PUS1	132413812	NEU	0.013558
chr12	132474260	132476269	genic|chr12:132474260-132476269	EP400	132434464	NEU	0.012509
chr12	132474260	132476269	genic|chr12:132474260-132476269	DDX51	132628880	NEU	0.012438
chr12	132474260	132476269	genic|chr12:132474260-132476269	NOC4L	132628971	NEU	0.012438
chr12	132474260	132476269	genic|chr12:132474260-132476269	GALNT9	132690573	NEU	0.014147
chr12	132474260	132476269	genic|chr12:132474260-132476269	LOC100130238	132851976	NEU	0.012034
chr12	132474260	132476269	genic|chr12:132474260-132476269	P2RX2	133195365	NEU	0.014563
chr12	132474260	132476269	genic|chr12:132474260-132476269	ANKLE2	133338474	NEU	0.014829
chr12	132474260	132476269	genic|chr12:132474260-132476269	GOLGA3	133405288	NEU	0.013691
chr12	132474260	132476269	genic|chr12:132474260-132476269	CHFR	133464204	NEU	0.014725
chr12	132474260	132476269	genic|chr12:132474260-132476269	LOC101928530	133464427	NEU	0.014726
chr12	132474260	132476269	genic|chr12:132474260-132476269	ZNF268	133757994	NEU	0.013935
chr12	132638343	132640227	intergenic|chr12:132638343-132640227	ADGRD1	131438451	NEU	0.023525
chr12	132638343	132640227	intergenic|chr12:132638343-132640227	DDX51	132628880	NEU	0.156176
chr12	132638343	132640227	intergenic|chr12:132638343-132640227	NOC4L	132628971	NEU	0.156177
chr12	132703451	132703951	intergenic|chr12:132703451-132703951	GALNT9	132690573	NEU	0.085191
chr12	132850221	132850721	intergenic|chr12:132850221-132850721	LOC100130238	132851976	NEU	0.032672
chr12	132853503	132854003	genic|chr12:132853503-132854003	LOC100130238	132851976	NEU	0.050429
chr12	132861638	132862138	intergenic|chr12:132861638-132862138	LOC100130238	132851976	NEU	0.068100
chr12	132862632	132863423	intergenic|chr12:132862632-132863423	LOC100130238	132851976	NEU	0.087088
chr12	132865820	132866320	intergenic|chr12:132865820-132866320	LOC100130238	132851976	NEU	0.034475
chr12	132950365	132951525	intergenic|chr12:132950365-132951525	ZNF268	133757994	NEU	0.012268
chr12	132991435	132992345	intergenic|chr12:132991435-132992345	P2RX2	133195365	NEU	0.015667
chr12	132999806	133001047	intergenic|chr12:132999806-133001047	EP400	132434464	NEU	0.016304
chr12	132999806	133001047	intergenic|chr12:132999806-133001047	DDX51	132628880	NEU	0.013312
chr12	132999806	133001047	intergenic|chr12:132999806-133001047	NOC4L	132628971	NEU	0.013312
chr12	132999806	133001047	intergenic|chr12:132999806-133001047	PGAM5	133287392	NEU	0.013445
chr12	133005206	133006388	intergenic|chr12:133005206-133006388	EP400	132434464	NEU	0.016410
chr12	133005206	133006388	intergenic|chr12:133005206-133006388	DDX51	132628880	NEU	0.013398
chr12	133005206	133006388	intergenic|chr12:133005206-133006388	NOC4L	132628971	NEU	0.013398
chr12	133005206	133006388	intergenic|chr12:133005206-133006388	PGAM5	133287392	NEU	0.013532
chr12	133021824	133023144	intergenic|chr12:133021824-133023144	DDX51	132628880	NEU	0.012881
chr12	133021824	133023144	intergenic|chr12:133021824-133023144	NOC4L	132628971	NEU	0.012881
chr12	133050739	133051376	intergenic|chr12:133050739-133051376	FBRSL1	133067156	NEU	0.028185
chr12	133077786	133078286	genic|chr12:133077786-133078286	FBRSL1	133067156	NEU	0.042798
chr12	133079021	133079747	genic|chr12:133079021-133079747	FBRSL1	133067156	NEU	0.058908
chr12	133136051	133138187	genic|chr12:133136051-133138187	EP400	132434464	NEU	0.022974
chr12	133136051	133138187	genic|chr12:133136051-133138187	FBRSL1	133067156	NEU	0.012819
chr12	133136051	133138187	genic|chr12:133136051-133138187	ZNF268	133757994	NEU	0.012622
chr12	133159018	133160949	genic|chr12:133159018-133160949	P2RX2	133195365	NEU	0.012746
chr12	133159018	133160949	genic|chr12:133159018-133160949	ANKLE2	133338474	NEU	0.015634
chr12	133174273	133175824	intergenic|chr12:133174273-133175824	SLC15A4	129308541	NEU	0.015360
chr12	133174273	133175824	intergenic|chr12:133174273-133175824	GALNT9	132690573	NEU	0.020034
chr12	133174273	133175824	intergenic|chr12:133174273-133175824	ANKLE2	133338474	NEU	0.028151
chr12	133185272	133185870	genic|chr12:133185272-133185870	P2RX2	133195365	NEU	0.012275
chr12	133191045	133192130	intergenic|chr12:133191045-133192130	ULK1	132379278	NEU	0.013532
chr12	133191045	133192130	intergenic|chr12:133191045-133192130	P2RX2	133195365	NEU	0.147456
chr12	133294380	133294979	genic|chr12:133294380-133294979	PGAM5	133287392	NEU	0.053611
chr12	133296369	133296869	genic|chr12:133296369-133296869	PGAM5	133287392	NEU	0.035609
chr12	133343757	133344257	intergenic|chr12:133343757-133344257	ANKLE2	133338474	NEU	0.046674
chr12	133344909	133345636	genic|chr12:133344909-133345636	ANKLE2	133338474	NEU	0.036883
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	ULK1	132379278	NEU	0.014530
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	PUS1	132413812	NEU	0.012793
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	EP400	132434464	NEU	0.012005
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	DDX51	132628880	NEU	0.033556
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	NOC4L	132628971	NEU	0.033556
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	GALNT9	132690573	NEU	0.014174
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	LOC100130238	132851976	NEU	0.012057
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	P2RX2	133195365	NEU	0.014591
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	ANKLE2	133338474	NEU	0.014857
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	GOLGA3	133405288	NEU	0.013717
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	CHFR	133464204	NEU	0.014753
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	LOC101928530	133464427	NEU	0.014754
chr12	133484556	133485731	intergenic|chr12:133484556-133485731	ZNF268	133757994	NEU	0.017339
chr16	115609	116475	genic|chr16:115609-116475	RHBDF1	122629	NEU	0.052843
chr16	115609	116475	genic|chr16:115609-116475	MPG	128168	NEU	0.052805
chr16	125817	126583	intergenic|chr16:125817-126583	RHBDF1	122629	NEU	0.047278
chr16	125817	126583	intergenic|chr16:125817-126583	MPG	128168	NEU	0.047244
chr16	146669	147404	genic|chr16:146669-147404	FAM234A	284544	NEU	0.019027
chr16	156796	157660	genic|chr16:156796-157660	NPRL3	188697	NEU	0.012165
chr16	199045	199545	intergenic|chr16:199045-199545	NPRL3	188697	NEU	0.026195
chr16	331323	331823	genic|chr16:331323-331823	RGS11	325943	NEU	0.013897
chr16	331323	331823	genic|chr16:331323-331823	ARHGDIG	330605	NEU	0.025238
chr16	331323	331823	genic|chr16:331323-331823	PDIA2	333117	NEU	0.025226
chr16	410089	410589	intergenic|chr16:410089-410589	AXIN1	402676	NEU	0.017442
chr16	411980	412796	intergenic|chr16:411980-412796	AXIN1	402676	NEU	0.048233
chr16	413630	414130	intergenic|chr16:413630-414130	AXIN1	402676	NEU	0.020066
chr16	433266	434230	genic|chr16:433266-434230	MRPL28	420569	NEU	0.075796
chr16	433266	434230	genic|chr16:433266-434230	TMEM8A	431950	NEU	0.071150
chr16	436567	437067	genic|chr16:436567-437067	MRPL28	420569	NEU	0.023320
chr16	436567	437067	genic|chr16:436567-437067	TMEM8A	431950	NEU	0.021891
chr16	441621	442319	genic|chr16:441621-442319	NME4	447191	NEU	0.041484
chr16	441621	442319	genic|chr16:441621-442319	DECR2	451857	NEU	0.038227
chr16	521293	522070	genic|chr16:521293-522070	RAB11FIP3	475667	NEU	0.016237
chr16	533224	534428	genic|chr16:533224-534428	RAB11FIP3	475667	NEU	0.018363
chr16	583449	583949	genic|chr16:583449-583949	LINC00235	577407	NEU	0.021288
chr16	583449	583949	genic|chr16:583449-583949	CAPN15	577855	NEU	0.021287
chr16	612178	612817	genic|chr16:612178-612817	PIGQ	619967	NEU	0.030782
chr16	628712	629510	genic|chr16:628712-629510	PIGQ	619967	NEU	0.012702
chr16	672170	672670	genic|chr16:672170-672670	WFIKKN1	681011	NEU	0.015339
chr16	672170	672670	genic|chr16:672170-672670	METTL26	686366	NEU	0.015330
chr16	710410	711699	genic|chr16:710410-711699	RHOT2	718082	NEU	0.110117
chr16	710410	711699	genic|chr16:710410-711699	RHBDL1	725665	NEU	0.056230
chr16	744176	744676	genic|chr16:744176-744676	WDR24	740424	NEU	0.016341
chr16	744176	744676	genic|chr16:744176-744676	FBXL16	755825	NEU	0.017528
chr16	745230	746158	genic|chr16:745230-746158	STUB1	730110	NEU	0.015615
chr16	745230	746158	genic|chr16:745230-746158	JMJD8	734446	NEU	0.015605
chr16	745230	746158	genic|chr16:745230-746158	WDR24	740424	NEU	0.028818
chr16	745230	746158	genic|chr16:745230-746158	FBXL16	755825	NEU	0.030911
chr16	750225	751145	genic|chr16:750225-751145	WDR24	740424	NEU	0.041545
chr16	750225	751145	genic|chr16:750225-751145	FBXL16	755825	NEU	0.044562
chr16	754542	755042	genic|chr16:754542-755042	WDR24	740424	NEU	0.014624
chr16	754542	755042	genic|chr16:754542-755042	FBXL16	755825	NEU	0.015686
chr16	759306	760508	intergenic|chr16:759306-760508	RAB11FIP3	475667	NEU	0.014262
chr16	759306	760508	intergenic|chr16:759306-760508	WDR24	740424	NEU	0.111401
chr16	759306	760508	intergenic|chr16:759306-760508	FBXL16	755825	NEU	0.119491
